Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,diff in non min,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2022-12-31 00:00:00,County,SD South Dakota,SD Roberts County 46109,9,Project Based Section 8,5,,Roberts County,46109,16,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,roberts sd,-4,-4,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,811/PRAC,9,,Codington County,46029,18,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,codington sd,-4,-4,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Hand County 46059,9,Project Based Section 8,5,,Hand County,46059,26,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,hand sd,-4,-4,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Union County 46127,9,Summary of All HUD Programs,1,,Union County,46127,81,59,50,100,6,30,1.1,55,357,403,16953,15412,2,6,36,32,24,2,-1,98,30,92,56,-1,-1,74,-1,100,16,24,-1,6,6,88,18,0,-1,-1,-1,94,94,-1,-1,-1,0,0,-1,54,50,94,90,10,-1,2,4,2,47,,,,,,SD,,,union sd,6,94,0,1
2022-12-31 00:00:00,County,SD South Dakota,SD Douglas County 46043,9,Summary of All HUD Programs,1,,Douglas County,46043,20,61,11,91,3,18,1.1,12,278,371,14604,13387,-1,9,36,45,9,-1,-1,100,25,100,73,-1,-1,91,-1,-1,100,92,-1,-1,-1,100,27,0,-1,-1,-1,100,100,-1,-1,-1,0,0,-1,71,-1,-1,100,-1,-1,-1,6,4,85,,,,,,SD,,,douglas sd,0,100,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Union County 46127,9,202/PRAC,8,,Union County,46127,20,92,20,100,7,25,1.0,20,386,291,17649,17649,5,5,20,45,25,-1,-1,100,32,90,45,-1,-1,85,-1,-1,15,15,-1,-1,-1,100,25,0,-1,-1,-1,95,95,-1,-1,-1,0,0,-1,49,-1,-1,100,-1,-1,-1,0,0,0,,,,,,SD,,,union sd,7,93,0,1
2022-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Project Based Section 8,5,,Day County,46037,12,85,12,100,5,17,1.0,12,356,523,16716,16716,-1,8,50,17,25,-1,-1,100,31,83,67,-1,-1,92,-1,100,27,33,-1,-1,8,92,25,0,-1,-1,-1,100,100,-1,-1,-1,0,0,-1,65,-1,-1,100,-1,-1,-1,16,5,76,,,,,,SD,,,day sd,0,100,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Housing Choice Vouchers,3,,Day County,46037,16,75,13,100,4,23,1.4,18,235,488,9648,6968,23,-1,69,8,-1,8,-1,92,17,100,92,-1,23,69,23,50,100,50,8,38,15,38,-1,0,-1,-1,-1,100,100,-1,-1,-1,0,0,13,57,85,165,54,38,8,38,16,5,76,,,,,,SD,,,day sd,0,100,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Lake County 46079,9,Project Based Section 8,5,,Lake County,46079,17,92,15,96,9,13,1.0,15,360,443,17043,17043,-1,7,33,47,13,7,-1,93,29,93,53,-1,-1,60,-1,100,58,67,-1,7,13,80,-1,0,-1,-1,-1,100,100,-1,-1,-1,0,0,-1,71,-1,-1,100,-1,-1,-1,1,0,10,,,,,,SD,,,lake sd,0,100,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Douglas County 46043,9,Project Based Section 8,5,,Douglas County,46043,20,61,11,91,3,18,1.1,12,278,371,14604,13387,-1,9,36,45,9,-1,-1,100,25,100,73,-1,-1,91,-1,-1,100,92,-1,-1,-1,100,27,0,-1,-1,-1,100,100,-1,-1,-1,0,0,-1,71,-1,-1,100,-1,-1,-1,6,4,85,,,,,,SD,,,douglas sd,0,100,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Summary of All HUD Programs,1,,Day County,46037,60,87,55,100,5,15,1.1,62,291,473,15482,13734,9,4,47,18,22,2,-1,95,28,87,67,-1,5,71,5,69,36,39,2,11,11,76,16,2,-1,-1,-1,98,100,-1,2,-1,2,0,9,63,20,165,85,13,2,11,16,5,76,,,,,,SD,,,day sd,2,98,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Summary of All HUD Programs,1,,Deuel County,46039,46,74,37,100,6,16,1.1,39,225,477,10017,9503,9,16,59,9,6,5,-1,81,18,97,86,-1,-1,49,-1,37,61,46,3,14,35,49,5,3,-1,3,-1,92,95,-1,-1,-1,0,0,-1,63,3,107,100,-1,-1,-1,9,3,85,,,,,,SD,,,deuel sd,5,95,0,1
2022-12-31 00:00:00,County,SD South Dakota,SD Turner County 46125,9,Summary of All HUD Programs,1,,Turner County,46125,39,88,35,100,6,40,1.2,41,330,371,19084,16291,12,-1,26,26,35,14,-1,83,29,80,63,3,-1,63,3,57,57,49,-1,20,20,60,17,3,-1,-1,3,97,100,-1,-1,-1,0,0,8,52,9,152,80,20,-1,9,10,4,86,,,,,,SD,,,turner sd,3,97,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Kingsbury County 46077,9,Summary of All HUD Programs,1,,Kingsbury County,46077,48,85,40,98,7,23,1.1,45,343,361,19264,17124,-1,8,36,15,41,35,-1,63,35,85,48,-1,5,70,5,29,38,29,13,33,15,40,10,3,-1,3,-1,98,101,-1,-1,-1,0,0,1,64,8,164,88,10,3,10,5,2,86,,,,,,SD,,,kingsbury sd,3,97,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Project Based Section 8,5,,Deuel County,46039,33,83,30,100,6,20,1.1,32,215,487,9013,8450,12,16,60,8,4,7,-1,77,16,100,90,-1,-1,40,-1,33,58,41,3,13,43,40,-1,3,-1,3,-1,90,93,-1,-1,-1,0,0,-1,55,-1,-1,100,-1,-1,-1,10,3,88,,,,,,SD,,,deuel sd,6,94,0,1
2022-12-31 00:00:00,County,SD South Dakota,SD Bon Homme County 46009,9,Project Based Section 8,5,,Bon Homme County,46009,56,73,36,88,3,17,1.1,39,314,268,14493,13379,3,8,42,36,11,3,-1,97,25,100,67,-1,-1,56,-1,83,33,49,3,17,14,67,22,3,-1,3,-1,94,97,-1,-1,-1,0,0,-1,81,11,68,100,-1,-1,-1,11,9,85,,,,,,SD,,,bon homme sd,6,94,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Minnehaha County 46099,9,202/PRAC,8,,Minnehaha County,46099,137,96,134,100,6,13,1.0,139,352,277,17197,16579,-1,3,38,31,28,1,-1,99,28,99,66,-1,-1,81,-1,-1,25,24,-1,-1,-1,100,17,4,1,1,1,87,91,-1,1,1,1,1,-1,70,28,38,100,-1,-1,-1,8,11,24,,,,,,SD,,,minnehaha sd,6,94,0,1
2022-12-31 00:00:00,County,SD South Dakota,SD Bon Homme County 46009,9,Summary of All HUD Programs,1,,Bon Homme County,46009,61,75,41,90,4,20,1.2,50,325,282,14994,12295,2,7,39,34,17,7,-1,93,26,100,66,-1,7,56,7,73,35,44,2,20,15,63,20,5,-1,5,-1,93,98,-1,-1,-1,0,0,2,78,20,114,90,10,-1,-1,11,9,85,,,,,,SD,,,bon homme sd,7,93,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Hand County 46059,9,Summary of All HUD Programs,1,,Hand County,46059,69,60,43,100,6,21,1.1,47,339,354,18621,17037,5,2,37,21,35,12,-1,88,33,86,56,-1,5,60,5,61,8,28,2,23,16,58,19,5,-1,-1,2,95,100,-1,2,-1,2,0,1,65,7,330,91,7,2,5,7,2,77,,,,,,SD,,,hand sd,5,95,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Charles Mix County 46023,9,Public Housing,2,,Charles Mix County,46023,24,96,23,100,7,13,3.3,75,300,658,13922,4270,7,-1,20,27,47,39,4,22,21,96,57,13,57,87,70,6,-1,1,4,65,9,22,4,87,-1,78,9,13,100,-1,-1,-1,0,0,21,94,-1,-1,22,30,48,4,31,55,83,,,,,,SD,,,charles mix sd,87,13,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Jerauld County 46073,9,Summary of All HUD Programs,1,,Jerauld County,46073,19,95,18,100,6,17,1.1,19,333,457,22278,21106,6,6,28,17,44,17,-1,83,41,78,39,-1,-1,72,-1,33,-1,5,6,-1,11,83,17,6,-1,-1,-1,94,100,-1,6,-1,6,0,1,65,-1,-1,94,6,-1,6,8,5,84,,,,,,SD,,,jerauld sd,6,94,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Lincoln County 46083,9,Project Based Section 8,5,,Lincoln County,46083,16,87,17,100,8,12,1.1,19,388,634,17086,15287,6,-1,31,38,25,12,-1,82,27,94,71,-1,12,59,12,60,14,37,6,29,24,41,6,6,-1,6,-1,94,100,-1,-1,-1,0,0,-1,37,100,37,100,-1,-1,-1,6,3,82,,,,,,SD,,,lincoln sd,6,94,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Hutchinson County 46067,9,Summary of All HUD Programs,1,,Hutchinson County,46067,48,59,27,96,9,15,1.1,29,296,421,13547,12613,-1,4,58,31,8,4,-1,93,25,100,74,-1,7,59,7,70,29,41,-1,15,22,63,11,7,-1,4,4,93,100,-1,-1,-1,0,4,-1,51,19,75,100,-1,-1,-1,9,3,89,,,,,,SD,,,hutchinson sd,7,93,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Hutchinson County 46067,9,Project Based Section 8,5,,Hutchinson County,46067,48,59,27,96,9,15,1.1,29,296,421,13547,12613,-1,4,58,31,8,4,-1,93,25,100,74,-1,7,59,7,70,29,41,-1,15,22,63,11,7,-1,4,4,93,100,-1,-1,-1,0,4,-1,51,19,75,100,-1,-1,-1,9,3,89,,,,,,SD,,,hutchinson sd,7,93,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Spink County 46115,9,Project Based Section 8,5,,Spink County,46115,55,72,43,100,6,42,1.4,59,321,509,14075,10258,8,10,33,30,20,19,-1,74,26,93,65,2,19,65,16,50,19,25,7,40,5,49,5,7,-1,-1,-1,93,100,2,5,-1,7,0,-1,51,74,101,67,23,9,12,9,5,72,,,,,,SD,,,spink sd,7,93,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Butte County 46019,9,Housing Choice Vouchers,3,,Butte County,46019,112,71,80,100,4,21,2.1,170,372,556,15546,7316,4,5,42,22,27,25,-1,68,25,99,69,8,28,74,31,40,91,31,1,36,24,39,-1,8,1,3,-1,93,101,1,3,-1,4,0,3,66,85,221,15,39,46,46,1,0,4,,,,,,SD,,,butte sd,8,92,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Hamlin County 46057,9,Summary of All HUD Programs,1,,Hamlin County,46057,27,83,22,96,6,32,1.2,27,310,471,19339,15757,5,-1,25,15,55,32,-1,59,34,82,45,-1,9,64,9,18,27,22,5,36,9,50,-1,9,-1,-1,-1,91,100,-1,9,-1,9,0,1,58,5,235,86,14,-1,9,6,3,89,,,,,,SD,,,hamlin sd,9,91,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Miner County 46097,9,Summary of All HUD Programs,1,,Miner County,46097,27,79,22,100,8,9,1.2,26,354,410,19571,16560,5,14,18,14,50,45,-1,55,38,77,41,-1,5,55,5,38,14,23,-1,9,27,64,5,9,-1,-1,5,91,100,-1,-1,5,5,0,5,98,18,125,86,14,-1,9,7,3,88,,,,,,SD,,,miner sd,9,91,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Grant County 46051,9,Project Based Section 8,5,,Grant County,46051,109,82,103,100,6,34,1.6,160,361,426,16389,10550,7,7,34,21,31,24,-1,76,28,96,56,4,20,65,20,26,23,16,6,29,7,58,9,9,1,4,1,87,96,-1,1,2,3,2,-1,59,29,126,71,20,9,3,10,4,81,,,,,,SD,,,grant sd,9,91,0,1
2022-12-31 00:00:00,County,SD South Dakota,SD Turner County 46125,9,Project Based Section 8,5,,Turner County,46125,12,85,11,100,8,18,1.0,11,239,386,9733,9733,20,-1,50,30,-1,18,-1,73,16,100,100,-1,-1,55,-1,71,50,64,-1,45,18,36,9,9,-1,-1,9,91,100,-1,-1,-1,0,0,-1,88,-1,-1,100,-1,-1,-1,13,2,84,,,,,,SD,,,turner sd,9,91,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Bennett County 46007,9,Public Housing,2,,Bennett County,46007,34,100,34,100,6,12,2.3,78,385,471,24417,10643,9,-1,24,21,47,56,3,41,37,76,41,6,44,68,44,21,80,18,6,41,24,29,6,74,-1,62,-1,26,100,-1,6,6,12,0,15,79,47,109,44,29,26,6,29,66,81,,,,,,SD,,,bennett sd,74,26,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Grant County 46051,9,Summary of All HUD Programs,1,,Grant County,46051,176,74,145,100,5,27,1.6,227,348,444,15765,10070,6,6,38,25,26,22,-1,77,27,97,62,3,21,66,21,40,29,22,6,30,12,52,8,10,1,5,1,87,97,-1,2,1,3,1,1,64,39,147,70,19,10,5,10,4,81,,,,,,SD,,,grant sd,13,87,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Butte County 46019,9,Summary of All HUD Programs,1,,Butte County,46019,232,80,182,98,4,21,1.8,321,321,517,13700,7768,13,11,37,20,19,24,1,73,23,99,72,5,21,64,22,36,50,25,3,36,19,42,3,10,1,5,-1,89,99,1,2,2,4,2,3,61,61,179,49,28,23,23,2,1,11,,,,,,SD,,,butte sd,11,89,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Haakon County 46055,9,Summary of All HUD Programs,1,,Haakon County,46055,26,71,20,100,5,30,1.6,31,296,595,15720,10142,5,15,40,20,20,20,-1,80,27,95,70,5,15,80,20,33,-1,6,-1,30,-1,70,25,10,-1,10,-1,90,100,-1,-1,-1,0,5,-1,46,35,149,70,25,5,10,12,6,64,,,,,,SD,,,haakon sd,10,90,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Spink County 46115,9,Summary of All HUD Programs,1,,Spink County,46115,125,62,80,100,6,31,1.4,113,319,425,13918,9854,6,12,36,29,17,14,-1,83,25,96,65,3,18,64,15,55,30,32,5,36,9,50,5,10,1,4,-1,90,100,1,4,-1,5,0,2,52,64,136,63,26,11,15,9,5,72,,,,,,SD,,,spink sd,10,90,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Haakon County 46055,9,Project Based Section 8,5,,Haakon County,46055,26,71,20,100,5,30,1.6,31,296,595,15720,10142,5,15,40,20,20,20,-1,80,27,95,70,5,15,80,20,33,-1,6,-1,30,-1,70,25,10,-1,10,-1,90,100,-1,-1,-1,0,5,-1,46,35,149,70,25,5,10,12,6,64,,,,,,SD,,,haakon sd,10,90,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Lawrence County 46081,9,Housing Choice Vouchers,3,,Lawrence County,46081,325,70,230,100,4,19,1.6,366,328,559,13621,8560,4,9,47,17,23,19,-1,70,22,97,76,2,24,61,24,47,95,44,5,38,20,37,2,10,1,6,0,90,100,-1,2,-1,2,0,3,71,71,133,42,40,18,29,5,3,22,,,,,,SD,,,lawrence sd,10,90,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Lawrence County 46081,9,Summary of All HUD Programs,1,,Lawrence County,46081,444,73,334,100,5,21,1.6,535,351,525,14718,9188,5,7,45,16,27,22,0,70,24,96,71,4,25,64,25,44,75,37,7,37,19,38,2,11,1,8,0,88,99,-1,2,0,2,1,3,66,72,118,46,38,15,22,5,4,23,,,,,,SD,,,lawrence sd,12,88,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Clay County 46027,9,Project Based Section 8,5,,Clay County,46027,107,89,98,100,8,22,1.5,143,345,554,15484,10611,5,8,41,21,24,16,1,77,25,93,69,2,13,54,13,71,51,43,4,33,16,47,9,11,3,7,-1,89,100,-1,-1,1,1,4,-1,76,23,50,72,23,4,5,34,12,53,,,,,,SD,,,clay sd,11,89,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Roberts County 46109,9,Public Housing,2,,Roberts County,46109,73,99,72,100,5,24,1.3,97,397,345,24219,17977,1,10,21,13,54,33,3,61,42,68,42,-1,11,65,10,22,23,19,6,14,25,56,11,67,3,63,1,33,100,-1,-1,-1,0,0,2,54,-1,-1,76,15,8,8,18,52,76,,,,,,SD,,,roberts sd,67,33,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Perkins County 46105,9,Summary of All HUD Programs,1,,Perkins County,46105,88,89,80,100,6,19,1.3,101,308,344,16995,13461,4,8,41,20,28,20,1,78,30,85,59,4,8,54,8,58,17,29,5,33,10,53,20,13,-1,9,-1,86,99,-1,3,1,4,0,9,70,20,104,75,19,6,10,9,3,78,,,,,,SD,,,perkins sd,14,86,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Moody County 46101,9,Summary of All HUD Programs,1,,Moody County,46101,31,75,24,100,6,13,1.4,34,364,446,16495,11644,-1,13,38,25,25,-1,-1,100,28,92,71,-1,8,71,8,60,21,21,-1,4,17,79,-1,13,-1,8,4,88,101,-1,-1,-1,0,0,-1,75,100,67,83,8,8,-1,13,31,72,,,,,,SD,,,moody sd,13,87,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Butte County 46019,9,Project Based Section 8,5,,Butte County,46019,120,88,102,96,5,21,1.5,151,281,487,12252,8277,20,15,33,19,14,23,1,76,21,99,75,4,16,57,15,32,22,19,5,35,15,45,6,13,-1,8,-1,86,99,-1,2,3,5,3,-1,57,42,112,75,20,5,5,3,2,16,,,,,,SD,,,butte sd,14,86,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,202/PRAC,8,,Brookings County,46011,24,97,23,99,7,13,1.0,24,364,226,17206,16489,4,9,22,30,35,-1,-1,96,26,100,65,-1,-1,70,-1,-1,22,21,-1,-1,-1,100,17,13,4,4,4,87,100,-1,-1,-1,0,4,-1,47,100,40,100,-1,-1,-1,10,9,45,,,,,,SD,,,brookings sd,13,87,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Moody County 46101,9,Project Based Section 8,5,,Moody County,46101,16,97,16,100,7,13,1.0,16,370,449,16692,16692,-1,6,44,25,25,-1,-1,100,29,88,69,-1,-1,69,-1,100,7,19,-1,-1,13,88,-1,13,-1,6,6,88,101,-1,-1,-1,0,0,-1,74,100,36,100,-1,-1,-1,13,35,69,,,,,,SD,,,moody sd,13,87,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Pennington County 46103,9,811/PRAC,9,,Pennington County,46103,19,84,16,100,7,13,1.0,16,325,270,14098,14098,-1,-1,69,19,13,-1,-1,100,25,100,81,-1,-1,63,-1,100,100,100,-1,31,25,44,-1,13,13,-1,-1,88,101,-1,-1,-1,0,6,-1,116,-1,-1,69,31,-1,31,31,44,43,,,,,,SD,,,pennington sd,13,87,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Stanley County 46117,9,Summary of All HUD Programs,1,,Stanley County,46117,16,80,14,100,7,29,1.2,17,358,407,15152,12478,7,-1,50,21,21,-1,7,93,24,100,71,7,7,79,14,33,9,12,-1,7,21,71,7,14,-1,14,-1,79,93,-1,-1,-1,0,0,3,52,100,83,86,14,-1,-1,5,10,58,,,,,,SD,,,stanley sd,25,75,0,1
2022-12-31 00:00:00,County,SD South Dakota,SD Fall River County 46047,9,Summary of All HUD Programs,1,,Fall River County,46047,254,89,236,100,6,20,1.2,288,332,547,14637,11995,5,9,43,17,25,16,-1,79,27,92,63,1,8,52,7,57,34,38,4,23,21,53,3,14,2,9,1,86,100,-1,1,1,3,2,7,57,14,117,90,8,2,2,14,15,70,,,,,,SD,,,fall river sd,14,86,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Gregory County 46053,9,Summary of All HUD Programs,1,,Gregory County,46053,94,72,70,100,6,19,1.4,95,317,390,16158,11906,1,9,32,28,29,11,-1,86,29,94,54,-1,16,74,16,52,10,17,1,21,7,70,14,14,-1,13,1,86,100,-1,-1,-1,0,0,72,55,27,112,76,17,7,9,14,10,80,,,,,,SD,,,gregory sd,14,86,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Meade County 46093,9,Summary of All HUD Programs,1,,Meade County,46093,276,82,231,100,5,22,1.6,377,306,504,14644,8973,4,13,44,16,23,29,0,59,24,93,74,3,21,61,21,29,78,32,6,36,21,37,2,14,1,10,0,86,100,-1,1,1,2,0,3,61,40,193,67,16,17,13,0,1,4,,,,,,SD,,,meade sd,14,86,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Grant County 46051,9,Housing Choice Vouchers,3,,Grant County,46051,67,61,42,100,3,10,1.6,67,316,483,14235,8923,5,2,46,34,12,17,-1,81,23,100,76,-1,21,69,21,62,50,37,5,33,24,38,7,14,2,7,-1,86,100,-1,5,-1,5,0,1,78,64,169,69,17,14,10,10,4,82,,,,,,SD,,,grant sd,14,86,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Spink County 46115,9,Housing Choice Vouchers,3,,Spink County,46115,70,54,37,97,5,19,1.5,54,318,337,13736,9412,5,14,41,27,14,8,-1,92,24,100,65,3,16,62,14,61,42,39,3,32,14,51,5,14,3,8,-1,86,100,-1,3,-1,3,0,2,53,51,196,57,30,14,19,9,5,72,,,,,,SD,,,spink sd,14,86,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Summary of All HUD Programs,1,,Codington County,46029,603,65,395,100,6,14,1.6,622,345,445,15651,9939,6,11,39,22,22,15,0,82,25,96,70,2,22,71,22,57,33,31,4,35,16,45,5,15,2,11,-1,84,99,0,1,1,2,5,2,71,49,135,57,30,13,18,7,2,30,,,,,,SD,,,codington sd,16,84,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Custer County 46033,9,Summary of All HUD Programs,1,,Custer County,46033,20,88,20,100,4,40,1.2,24,230,417,9076,7563,-1,8,69,15,8,15,-1,50,17,100,85,-1,5,70,5,33,20,25,20,15,40,25,-1,15,-1,15,-1,85,100,-1,-1,-1,0,0,-1,41,-1,-1,100,-1,-1,-1,13,8,75,,,,,,SD,,,custer sd,15,85,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Lawrence County 46081,9,Project Based Section 8,5,,Lawrence County,46081,119,82,104,100,7,26,1.6,169,402,446,17144,10550,6,5,40,16,34,29,1,69,28,92,62,7,27,70,27,36,35,22,10,34,15,41,3,15,-1,12,-1,83,98,-1,3,1,4,5,-1,54,75,88,56,35,10,8,6,4,24,,,,,,SD,,,lawrence sd,17,83,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Fall River County 46047,9,Project Based Section 8,5,,Fall River County,46047,135,85,125,100,6,23,1.3,157,330,482,14593,11619,4,12,44,16,25,12,-1,85,27,94,62,1,9,49,8,62,26,34,2,22,19,57,4,15,2,10,1,84,99,-1,-1,2,2,3,-1,56,14,99,88,9,3,-1,14,14,70,,,,,,SD,,,fall river sd,16,84,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Custer County 46033,9,Project Based Section 8,5,,Custer County,46033,20,88,20,100,4,40,1.2,24,230,417,9076,7563,-1,8,69,15,8,15,-1,50,17,100,85,-1,5,70,5,33,20,25,20,15,40,25,-1,15,-1,15,-1,85,100,-1,-1,-1,0,0,-1,41,-1,-1,100,-1,-1,-1,13,8,75,,,,,,SD,,,custer sd,15,85,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Meade County 46093,9,Project Based Section 8,5,,Meade County,46093,48,86,46,100,7,28,1.1,50,265,421,11156,10264,7,17,57,7,12,17,-1,74,20,100,83,-1,4,52,4,32,58,42,15,15,17,52,2,15,-1,11,2,85,100,-1,2,-1,2,2,-1,39,-1,-1,100,-1,-1,-1,2,4,16,,,,,,SD,,,meade sd,15,85,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Minnehaha County 46099,9,811/PRAC,9,,Minnehaha County,46099,54,99,55,100,6,7,1.1,58,344,303,14496,13746,-1,8,60,13,19,16,-1,80,23,98,78,2,-1,22,2,98,100,93,5,51,31,13,-1,16,2,11,2,62,78,-1,-1,2,2,2,-1,83,24,38,96,4,-1,2,20,32,40,,,,,,SD,,,minnehaha sd,28,72,0,1
2022-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Project Based Section 8,5,,Codington County,46029,197,89,178,100,6,16,1.5,264,307,506,13787,9296,9,11,43,18,18,14,-1,84,23,99,75,2,19,69,20,59,29,31,6,36,14,44,7,16,2,13,-1,83,99,-1,1,1,1,6,-1,62,26,111,73,21,6,4,6,2,25,,,,,,SD,,,codington sd,17,83,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Brown County 46013,9,Project Based Section 8,5,,Brown County,46013,276,98,289,100,5,18,1.6,463,328,507,14660,9151,4,9,40,24,23,21,0,73,22,99,77,4,27,68,28,50,31,28,8,39,13,40,6,16,1,10,0,83,99,0,2,1,3,2,-1,61,46,60,55,30,15,13,18,10,46,,,,,,SD,,,brown sd,17,83,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Project Based Section 8,5,,Davison County,46035,385,86,334,100,5,22,1.4,483,310,471,13506,9339,7,9,46,23,16,14,1,81,23,98,74,2,17,63,17,65,63,46,7,36,19,38,3,16,1,10,1,83,99,-1,1,1,3,3,-1,65,19,143,77,16,7,3,8,2,33,,,,,,SD,,,davison sd,17,83,0,0
2022-12-31 00:00:00,County,SD South Dakota,SD Brookings County 46011,9,Summary of All HUD Programs,1,,Brookings County,46011,567,61,357,100,5,26,1.5,535,325,412,14502,9677,10,10,36,23,21,18,-1,80,20,98,82,3,18,71,18,47,42,32,6,38,18,37,4,17,5,6,2,81,98,0,4,1,4,1,2,57,66,92,75,15,10,4,10,6,42,,,,,,SD,,,brookings sd,19,81,0,0
